prob_topic_00,prob_topic_01,prob_topic_02,prob_topic_03,prob_topic_04,prob_topic_05,prob_topic_06,prob_topic_07,prob_topic_08,prob_topic_09,prob_topic_10,prob_topic_11
0.20781466113416319,0.24930843706777311,0.00034578146611341629,0.066044260027662519,0.00034578146611341629,0.22856154910096813,0.00034578146611341629,0.1421161825726141,0.00034578146611341629,0.079875518672199164,0.00034578146611341629,0.024550484094052555
0.11387005031721723,0.015423320936337781,0.00010938525486764385,0.0055786479982498352,0.00010938525486764385,0.011047910741632028,0.0022970903522205204,0.10293152483045284,0.30420039378691754,0.31513891927368193,0.12590242835265805,0.0033909429008969591
0.032478039759593159,0.0001155802126675913,0.35147942672214516,0.0001155802126675913,0.12840961627369393,0.011673601479426721,0.0012713823393435044,0.14343504392048079,0.094891354600092459,0.21162736939435967,0.0001155802126675913,0.024387424872861767
0.16974114846771793,0.00014876524843796489,0.049241297232966379,0.10130913418625408,0.00014876524843796489,0.00014876524843796489,0.0075870276703362081,0.010562332639095506,0.093870871764355837,0.31255578696816422,0.00014876524843796489,0.2545373400773579
0.18727072633895817,0.069882611885546592,0.0001834189288334556,0.24413059427732939,0.044203961848862799,0.0056859867938371233,0.0001834189288334556,0.22762289068231839,0.066214233308877476,0.14508437270726338,0.0056859867938371233,0.0038517975055025679
0.38029970760233917,0.009320175438596489,0.0020102339181286549,0.12810672514619881,0.0001827485380116959,0.038559941520467836,0.069627192982456135,0.058662280701754381,0.033077485380116955,0.26516812865497075,0.0001827485380116959,0.014802631578947366
0.16025296017222818,0.24771259418729816,0.039155005382131326,0.00013455328310010763,0.00013455328310010763,0.11046824542518836,0.11046824542518836,0.0068622174381054888,0.039155005382131326,0.1885091496232508,0.010898815931108717,0.086248654467168992
0.30216408268733846,0.00016149870801033592,0.33446382428940563,0.00016149870801033592,0.00016149870801033592,0.016311369509043924,0.00016149870801033592,0.15035529715762272,0.056686046511627904,0.13905038759689919,0.00016149870801033592,0.00016149870801033592
0.13240458908920627,0.00011706860220088972,0.10899086864902832,0.14879419339733083,0.00011706860220088972,0.00011706860220088972,0.00011706860220088972,0.049285881526574572,0.09494263638492155,0.2752282837742917,0.00011706860220088972,0.18976820416764223
0.0030034324942791756,0.00014302059496567503,0.00014302059496567503,0.055921052631578934,0.00014302059496567503,0.025886727688787182,0.71667620137299759,0.030177345537757434,0.00014302059496567503,0.15317505720823793,0.00014302059496567503,0.014445080091533178
0.48586844809866386,0.00025693730729701953,0.0079650565262076051,0.064491264131551901,0.00025693730729701953,0.29059609455292906,0.0053956834532374095,0.12615621788283657,0.00025693730729701953,0.00025693730729701953,0.018242548818088383,0.00025693730729701953
0.071615824594852232,0.20865109628217349,0.00011916110581506196,0.017993326978074355,0.0013107721639656817,0.10855576739752143,0.012035271687321257,0.29325548141086749,0.00011916110581506196,0.076382268827454705,0.070424213536701613,0.13953765490943754
0.09473049074818983,0.014279967819790823,0.00020112630732099755,0.00020112630732099755,0.0042236524537409481,0.00020112630732099755,0.52715205148833455,0.062550281576830236,0.00020112630732099755,0.09473049074818983,0.00020112630732099755,0.20132743362831851
0.063660209846650509,0.027340597255851491,0.00010088781275221953,0.17766343825665856,0.43997175141242933,0.010189669087974172,0.00010088781275221953,0.098970944309927339,0.0061541565778853898,0.15546811945117026,0.016242937853107344,0.0041364003228409997
0.62515547263681581,0.035914179104477605,0.035914179104477605,0.00015547263681592037,0.00015547263681592037,0.00015547263681592037,0.070118159203980082,0.028140547263681589,0.0017101990049751242,0.19760572139303476,0.0017101990049751242,0.0032649253731343278
0.022083058668424523,0.03197099538562953,0.19347396176664466,0.0034058448692595032,0.12865304328718963,0.0023071852340145024,0.034168314656119532,0.22863107009448472,0.00010986596352450011,0.30993188310261482,0.024280377938914525,0.020984399033179522
0.52498215560314054,0.050321199143468942,0.000356887937187723,0.02890792291220556,0.000356887937187723,0.000356887937187723,0.000356887937187723,0.053890078515346169,0.050321199143468942,0.25374732334047101,0.000356887937187723,0.036045681655960018
0.066076807228915665,0.058546686746987951,0.032191265060240962,0.00018825301204819275,0.00018825301204819275,0.0039533132530120479,0.00018825301204819275,0.04348644578313253,0.08113704819277108,0.50847138554216864,0.083019578313253004,0.12255271084337348
0.12600114416475972,0.00014302059496567506,0.00014302059496567506,0.0087242562929061782,0.007294050343249427,0.11312929061784896,0.33624141876430202,0.063072082379862698,0.00014302059496567506,0.34482265446224253,0.00014302059496567506,0.00014302059496567506
0.05117307038422305,0.085175110506630389,0.00017001020061203673,0.00017001020061203673,0.012070724243454605,0.093675620537232232,0.00017001020061203673,0.24328459707582453,0.00017001020061203673,0.21268276096565791,0.30108806528391702,0.00017001020061203673
0.012934048007457469,0.053717082265206245,0.00011652295502213937,0.21801444884642274,0.029247261710556981,0.00011652295502213937,0.19237939874155208,0.19704031694243765,0.10498718247494755,0.061873689116755996,0.00011652295502213937,0.12945700302959681
0.057235421166306685,0.018667078062326436,0.63267510027769192,0.1235729713051527,0.00015427337241592098,0.00015427337241592098,0.00015427337241592098,0.0094106757173711784,0.046436285097192213,0.10043196544276455,0.010953409441530389,0.00015427337241592098
0.0030656645569620247,9.8892405063291124e-05,9.8892405063291124e-05,0.51137262658227844,0.16920490506329111,9.8892405063291124e-05,0.05448971518987341,0.13854825949367086,0.019877373417721517,0.10294699367088606,9.8892405063291124e-05,9.8892405063291124e-05
0.25178540323985371,0.011409162166869883,0.0026998780700226441,8.709284096847239e-05,0.0026998780700226441,0.2265284793589967,0.27965511234976487,0.066277651977007482,8.709284096847239e-05,0.13421006793241594,0.011409162166869883,0.01315101898623933
0.075196127524620238,0.0084293106326155873,8.3458521115005829e-05,8.3458521115005829e-05,8.3458521115005829e-05,8.3458521115005829e-05,8.3458521115005829e-05,0.35978968452679011,8.3458521115005829e-05,0.22124853947588047,8.3458521115005829e-05,0.33475212819228839
0.00021777003484320557,0.00021777003484320557,0.00021777003484320557,0.00021777003484320557,0.0023954703832752612,0.37695993031358882,0.2397648083623693,0.035060975609756094,0.00021777003484320557,0.22669860627177696,0.02635017421602787,0.091681184668989543
0.024798753570501167,0.0053232926512594113,0.00012983640612827834,0.58309529992209808,0.00012983640612827834,0.0066216567125421946,0.0014282004674110618,0.14944170345364838,0.0053232926512594113,0.14814333939236557,0.00012983640612827834,0.075434951960529725
0.1096535914416709,0.17969943963321444,0.00012735608762098828,0.091823739174732535,0.072720326031584306,0.00012735608762098828,0.00012735608762098828,0.1172949566989302,0.26630157921548647,0.12620988283239937,0.034513499745287828,0.0014009169638308711
0.0060348681269557451,0.15802413947250785,7.4504544777231427e-05,0.035836686037848314,0.035836686037848314,0.18857100283117273,0.44635672776039348,7.4504544777231427e-05,0.0023096408880941741,0.11779168529280287,7.4504544777231427e-05,0.0090150499180450018
0.14183789954337897,0.01721841704718417,0.0077054794520547941,9.5129375951293754e-05,0.0048515981735159815,0.099029680365296788,0.33780441400304417,0.10473744292237441,0.0096080669710806692,0.11615296803652966,9.5129375951293754e-05,0.16086377473363775
0.04746369185434645,0.043254051778572923,0.0022100610397810983,0.028520311513365603,0.00010524100189433802,0.00010524100189433802,0.06009261208166701,0.39160176804883179,0.00010524100189433802,0.26110292569985261,0.052725741949063348,0.11271311302883601
0.080007601672367923,0.017293804637020141,0.0096921322690992004,0.002090459901178259,0.00019004180919802356,0.0077917141771189644,0.29855568225009499,0.09141011022424933,0.00019004180919802356,0.45438996579247432,0.0058912960851387301,0.032497149372862029
0.03687821612349914,0.027076696888017643,0.11406518010291594,0.26721391815731438,0.19860328350894388,0.00012251899044351874,0.040553785836804704,0.00012251899044351874,0.039328595932369516,0.27579024748836067,0.00012251899044351874,0.00012251899044351874
0.18517336736864493,0.003297170814720272,0.011805998723675812,0.00010636034886194426,0.00010636034886194426,0.28515209529887253,0.1117847266539034,0.26068921506062537,0.00010636034886194426,0.11072112316528396,0.0054243777919591564,0.025632844075728564
0.40694551036070603,0.28415195702225632,0.0097851112816577119,0.0001918649270913277,0.0001918649270913277,0.05391404451266308,0.0001918649270913277,0.084612432847275515,0.0001918649270913277,0.14409056024558708,0.0001918649270913277,0.015541059094397541
0.084268612046389815,0.008511036288814066,9.3527871305649091e-05,0.12635615413393189,0.0094463150018705561,0.00102880658436214,0.0019640852974186309,0.069304152637485961,0.35175832398054618,0.18153759820426485,9.3527871305649091e-05,0.16563786008230452
0.17281484962406013,0.023613721804511278,0.00011748120300751879,0.00011748120300751879,0.00011748120300751879,0.2703242481203007,0.19396146616541352,0.16459116541353383,0.00011748120300751879,0.095277255639097738,0.00011748120300751879,0.078829887218045097
0.015327257663628828,0.019469759734879862,0.0001380834023750345,0.040182270091135036,0.50276166804750066,0.0001380834023750345,0.0001380834023750345,0.1934548467274233,0.034658933996133658,0.11060480530240262,0.082988124827395732,0.0001380834023750345
0.43851911253675491,0.0028067361668003207,0.00013365410318096765,0.0054798182304196729,0.00013365410318096765,0.014835605453087408,0.21264367816091953,0.140470462443197,0.00013365410318096765,0.16987436514300988,0.00013365410318096765,0.014835605453087408
0.24531338761598184,9.4679038060973297e-05,9.4679038060973297e-05,0.0010414694186707063,0.0010414694186707063,0.35608786214732058,0.18755917439878808,0.054061730732815755,0.0019882597992804392,0.14211323612952093,9.4679038060973297e-05,0.010509373224768035
0.032112757919209534,0.091688462656204589,0.00014530659691950015,0.00014530659691950015,0.00014530659691950015,0.00014530659691950015,0.003051438535309503,0.17887242080790466,0.4128160418482999,0.19340308049985466,0.00014530659691950015,0.087329264748619587
0.18178537054860441,0.00012030798845043312,0.00012030798845043312,0.00012030798845043312,0.00012030798845043312,0.14208373435996149,0.23833012512030796,0.1312560153994225,0.00012030798845043312,0.27321944177093355,0.032603464870067371,0.00012030798845043312
0.25515463917525766,0.00028636884306987396,0.043241695303550966,0.00028636884306987396,0.00028636884306987396,0.15492554410080181,0.020332187857961051,0.13201603665521189,0.00028636884306987396,0.22651775486827028,0.00028636884306987396,0.16638029782359678
0.10160989267382171,0.014115725618292111,0.00011665888940737283,0.012949136724218383,0.00011665888940737283,0.0047830144657022853,0.023448436770881938,0.56241250583294444,0.057279514699020054,0.1716052263182454,0.00011665888940737283,0.051446570228651414
0.29681366889863775,0.13865158162087277,0.00011544677903486493,0.00011544677903486493,0.00011544677903486493,0.00011544677903486493,0.041676287231586236,0.2679519741399215,0.00011544677903486493,0.13403371045947818,0.0047333179404294616,0.11556222581389979
0.57127618308766492,0.022401086113266102,0.013673390224980608,9.6974398758727722e-05,0.01270364623739333,0.025310318076027936,0.088343677269200935,0.19501551590380142,9.6974398758727722e-05,0.067979053529868119,0.0030062063615205591,9.6974398758727722e-05
0.10848865478119933,0.032516207455429491,0.0001012965964343598,0.0001012965964343598,0.23814829821717987,0.034542139384116689,0.41744327390599673,0.049736628849270659,0.0001012965964343598,0.1186183144246353,0.0001012965964343598,0.0001012965964343598
0.34340958605664484,0.087418300653594766,0.13916122004357298,0.00027233115468409583,0.00027233115468409583,0.00027233115468409583,0.00027233115468409583,0.15277777777777776,0.060185185185185182,0.19907407407407404,0.00027233115468409583,0.016612200435729845
0.00012074378169524268,0.00012074378169524268,0.00012074378169524268,0.24160830717218057,0.52777106978990573,0.00012074378169524268,0.00012074378169524268,0.10033808258874666,0.038758753924172898,0.090678580053127233,0.00012074378169524268,0.00012074378169524268
0.070534142046566217,0.03238113872040696,0.021620035218156915,0.030424574447270588,0.25151633731168066,9.7828213656818623e-05,0.11553512032870278,0.23488554099002149,0.0089023674427704935,0.055859909998043432,9.7828213656818623e-05,0.17814517706906668
0.4474200785193494,0.00014021312394840157,0.00014021312394840157,0.00014021312394840157,0.00014021312394840157,0.0267807066741447,0.14035333707234995,0.12072349971957373,0.00014021312394840157,0.12212563095905775,0.00014021312394840157,0.14175546831183397
0.027259554428545558,0.12235102336533238,9.0563303749320801e-05,0.00461872849121536,9.0563303749320801e-05,0.00099619634124252878,0.34875928273863438,0.39313530157580157,0.0037130954537221519,0.065296142003260282,9.0563303749320801e-05,0.033598985690998014
0.034924229228357438,8.7092840968472417e-05,0.0044417348893920922,8.7092840968472417e-05,8.7092840968472417e-05,0.35020031353422754,0.26223654415607045,8.7092840968472417e-05,8.7092840968472417e-05,0.32058874760494693,8.7092840968472417e-05,0.027085873541194919
0.0021961932650073207,0.00010458063166701528,0.44457226521648191,0.00010458063166701528,0.0011503869483371679,0.00010458063166701528,0.00010458063166701528,0.17789165446559296,0.00010458063166701528,0.18416649236561389,0.00010458063166701528,0.18939552394896464
0.14626614261650756,0.31751824817518243,0.0030881527231892193,0.00028074115665356538,0.00028074115665356538,0.025547445255474449,0.00028074115665356538,0.27821448624368328,0.00028074115665356538,0.16030320044918583,0.00028074115665356538,0.067658618753509259
0.13414634146341459,0.03176753989762119,0.00015055706112616679,0.024239686841312853,0.52559470039144829,0.00015055706112616679,0.022734116230051185,0.073923517012947887,0.061878952122854547,0.073923517012947887,0.051339957844022878,0.00015055706112616679
0.43392070484581496,0.00016943409013893594,0.025584547610979325,0.00016943409013893594,0.0018637749915282956,0.059471365638766517,0.091663842765164344,0.32548288715689594,0.0035581158929176549,0.057777024737377156,0.00016943409013893594,0.00016943409013893594
0.29664130149567042,0.00013119916032537391,0.2257937549199685,0.00013119916032537391,0.00013119916032537391,0.1720020991865652,0.20480188926790865,0.00013119916032537391,0.00013119916032537391,0.099842561007609534,0.00013119916032537391,0.00013119916032537391
0.065709115584709335,0.0001130965844831486,0.0001130965844831486,0.0001130965844831486,0.037434969463922184,0.064578149739877841,0.46267812712056089,0.1233883736711151,0.0001130965844831486,0.23535399230943221,0.010291789187966522,0.0001130965844831486
0.32239473065161134,0.013055751587861677,0.028346271465537518,0.00011761938367442953,0.0012938132204187249,0.32121853681486706,0.0012938132204187249,0.15184662432368851,0.0071747824041402007,0.14008468595624557,0.013055751587861677,0.00011761938367442953
0.043889306286000504,0.00068870523415977974,6.2609566741798155e-05,0.22170047583270727,0.12590783871775607,0.082707237665915354,0.29432757325319314,0.075820185324317557,6.2609566741798155e-05,0.15470823941898323,6.2609566741798155e-05,6.2609566741798155e-05
0.0002145002145002145,0.083869583869583861,0.0002145002145002145,0.032389532389532384,0.010939510939510937,0.0045045045045045045,0.12033462033462032,0.02595452595452595,0.51287001287001277,0.19755469755469751,0.0002145002145002145,0.010939510939510937
0.056884391291015017,0.0001533272002453235,0.0078196872125114968,0.56593069610548896,0.015486047224777671,0.0001533272002453235,0.0001533272002453235,0.089083103342532943,0.041551671266482668,0.11974854339159763,0.079883471327813538,0.023152407237043846
0.28526297814207652,0.035092213114754099,0.0043545081967213111,0.027407786885245901,8.5382513661202186e-05,8.5382513661202186e-05,0.057291666666666657,0.2938012295081967,0.017161885245901641,0.007769808743169398,0.24427937158469945,0.027407786885245901
0.21211706783369802,0.00013676148796498905,0.0015043763676148797,0.00013676148796498905,0.00013676148796498905,0.031591903719912474,0.048003282275711157,0.22989606126914658,0.00013676148796498905,0.41178884026258206,0.064414660831509846,0.00013676148796498905
0.0098355369235730399,0.00016123831022250886,0.34198645598194127,0.00016123831022250886,0.024346984843598835,0.00016123831022250886,0.00016123831022250886,0.07755562721702676,0.35972267010641723,0.1839729119638826,0.0017736214124475975,0.00016123831022250886
0.14067465167440721,0.00012221950623319481,0.38633585920312885,0.00012221950623319481,0.009899780004888779,0.090564654118797341,0.052676607186506963,0.0037888046932290391,0.00012221950623319481,0.3081153752138841,0.00012221950623319481,0.0074553898802248832
0.0070730003492839684,8.7320991966468762e-05,0.033269297939224597,0.0044533705902899063,0.45852252881592742,0.0027069507509605312,0.27951449528466649,0.076929793922458967,8.7320991966468762e-05,0.1371812783793224,8.7320991966468762e-05,8.7320991966468762e-05
0.10185882943983922,0.22494348153730218,0.017709118311981912,0.077995478522984177,0.090555136900276306,0.084275307711630235,0.011429289123335844,0.00012559658377292137,0.016453152474252698,0.19731223310725945,0.037804571715649334,0.13953780457171563
0.0001817520901490367,0.14013086150490728,0.0001817520901490367,0.0001817520901490367,0.0001817520901490367,0.0001817520901490367,0.0074518356961105038,0.051072337331879318,0.47091966557615411,0.13286077789894582,0.0001817520901490367,0.19647400945110866
0.00010855405992184107,0.00010855405992184107,0.00010855405992184107,0.00010855405992184107,0.0066217976552323038,0.020733825445071644,0.6568606165870603,0.0011940946591402516,0.0011940946591402516,0.31274424663482409,0.00010855405992184107,0.00010855405992184107
0.4992345376607471,0.00015309246785058175,0.00015309246785058175,0.00015309246785058175,0.00015309246785058175,0.033833435394978566,0.14406001224739742,0.0016840171463563993,0.087415799142682174,0.12415799142682178,0.10884874464176361,0.00015309246785058175
0.13730569948186527,0.015391648887534286,0.37503809814081068,0.00015239256324291374,0.02605912831453825,0.082444376714416331,0.0032002438281011885,0.12663822005486131,0.00015239256324291374,0.12663822005486131,0.00015239256324291374,0.10682718683328252
0.14514652014652013,0.00015262515262515263,0.068833943833943825,0.00015262515262515263,0.029151404151404152,0.00015262515262515263,0.00015262515262515263,0.24435286935286932,0.19856532356532355,0.27640415140415137,0.001678876678876679,0.035256410256410256
0.10504100337674865,0.01700434153400868,0.00012059816690786301,0.27387843704775683,0.35709117221418235,0.0097684515195369023,0.00012059816690786301,0.14001447178002893,0.0037385431741437528,0.092981186685962364,0.00012059816690786301,0.00012059816690786301
0.25357042845141414,0.037944553346401566,0.0029403528423410808,0.067348081769812371,0.0043405208625035005,0.0043405208625035005,0.00014001680201624196,0.1933632035844301,0.011341360963315597,0.13175581069728365,0.039344721366563987,0.25357042845141414
0.25007181844297616,0.30034472852628552,0.00014363688595231256,0.00014363688595231256,0.031743751795461073,0.057598391266877332,0.15383510485492674,0.18687158862395861,0.00014363688595231256,0.0073254811835679395,0.0087618500430910653,0.0030163746049985635
9.3615427822505169e-05,9.3615427822505169e-05,0.0019659239842726084,9.3615427822505169e-05,0.066560569181801171,9.3615427822505169e-05,9.3615427822505169e-05,0.052518255008425399,0.65914622729825889,0.19387755102040818,9.3615427822505169e-05,0.0253697809398989
0.037892791127541597,8.4019492522265183e-05,0.33364140480591503,0.017728112922197954,0.00092421441774491703,0.13619559737859185,0.013527138296084694,0.14039657200470509,8.4019492522265183e-05,0.26054444631154433,8.4019492522265183e-05,0.058897664258107885
0.02885536398467433,0.03364463601532567,0.002514367816091954,0.10069444444444443,0.45031130268199232,0.00011973180076628352,0.0049090038314176234,0.14499521072796934,0.18330938697318006,0.049209770114942528,0.0013170498084291188,0.00011973180076628352
0.073282315754450184,0.018382964564964237,0.0009149891864914326,0.036682748294792886,0.0009149891864914326,0.2870570620529031,0.28123440359341212,0.0017467975378472804,0.015055731159540845,0.26626185326900687,0.018382964564964237,8.3180835135584778e-05
0.25303366945821232,0.35472568791659553,8.5455477696120345e-05,0.039394975217911472,0.030849427448299441,0.063322508972825167,0.0043582293625021367,0.098359254828234502,0.0035036745855409335,0.12826867202187661,0.023158434455648611,0.00094001025465732379
0.26150527325023964,0.12967401725790986,0.029002876318312557,0.0026366251198465963,0.3214285714285714,0.062559923298178333,0.079338446788111208,0.0026366251198465963,0.00023969319271332693,0.11049856184084371,0.00023969319271332693,0.00023969319271332693
0.00015010507355148604,0.018162713899729808,0.0016511558090663465,0.00015010507355148604,0.00015010507355148604,0.0061543080156109264,0.00015010507355148604,0.072200540378264788,0.072200540378264788,0.37391173821675167,0.29285499849894925,0.1622635845091564
0.0012098548174219095,0.00010998680158380995,0.20578530576330839,0.00010998680158380995,0.44005719313682357,0.00010998680158380995,0.032006159260888692,0.016608007039155302,0.00010998680158380995,0.30367355917289929,0.00010998680158380995,0.00010998680158380995
0.070745216515609263,0.012839879154078547,0.00025176233635448137,0.19914400805639473,0.50881168177240677,0.0052870090634441081,0.00025176233635448137,0.068227593152064447,0.027945619335347428,0.068227593152064447,0.00025176233635448137,0.038016112789526685
9.5401640908223618e-05,0.50954016409082237,9.5401640908223618e-05,0.027761877504293073,0.013451631368059529,9.5401640908223618e-05,0.045888189276855562,0.028715893913375309,0.010589582140812822,0.30442663613814158,9.5401640908223618e-05,0.059244419004006871
0.21025841816758026,0.00013051422605063953,0.00013051422605063953,0.00013051422605063953,0.00013051422605063953,0.31336465674758546,0.00013051422605063953,0.00013051422605063953,0.0040459410075698249,0.26507439310884884,0.00013051422605063953,0.20634299138606105
0.35601106639839036,0.021504024144869217,0.00012575452716297788,0.00012575452716297788,0.00012575452716297788,0.24283199195171024,0.044139839034205229,0.25918008048289737,0.00012575452716297788,0.060487927565392355,0.0051559356136820916,0.010186116700201206
0.069759965709387042,0.023681954564937848,0.0011787398199742821,0.00010715816545220746,0.0043934847835405055,0.00010715816545220746,0.010822974710672952,0.19942134590655805,0.00010715816545220746,0.39337762537505361,0.24978568366909557,0.047256750964423486
0.072942643391521178,0.00020781379883624268,0.0022859517871986696,0.00020781379883624268,0.054239401496259339,0.043848711554447202,0.054239401496259339,0.60078969243557756,0.00020781379883624268,0.081255195344970887,0.00020781379883624268,0.089567747298420583
0.0010625965996908812,0.23773183925811442,0.068682380216383315,0.023280525502318399,0.3623454404945905,0.0010625965996908812,0.20198995363214842,0.006858578052550233,0.0029945904173106653,0.093798299845440511,9.6599690880989206e-05,9.6599690880989206e-05
0.090117911285794494,0.033969679955081412,0.00028074115665356538,0.64879281302638958,0.031162268388545755,0.00028074115665356538,0.00028074115665356538,0.025547445255474449,0.03677709152161706,0.11819202695115102,0.014317798989331833,0.00028074115665356538
0.00012147716229348882,0.00012147716229348882,0.025631681243926143,0.0037657920310981536,0.00012147716229348882,0.037779397473275023,0.041423712342079685,0.26251214771622933,0.041423712342079685,0.28194849368318753,0.00012147716229348882,0.30502915451895041
0.0049076212471131642,0.0020207852193995387,9.6227867590454217e-05,0.62846420323325647,9.6227867590454217e-05,0.020304080061585839,9.6227867590454217e-05,0.065531177829099313,0.0010585065434949965,0.26376058506543504,0.012605850654349502,0.0010585065434949965
0.46838301716350489,0.0031616982836495024,0.078440228846732893,0.012195121951219509,0.00015055706112616679,0.0061728395061728374,0.060373381511592883,0.00015055706112616679,0.018217404396266179,0.35245408009635643,0.00015055706112616679,0.00015055706112616679
0.04334612923864363,0.22888675623800381,0.00015994881637875879,0.065738963531669858,0.40323096609085091,0.00015994881637875879,0.040147152911068455,0.065738963531669858,0.0017594369801663468,0.14251439539347407,0.0081573896353166978,0.00015994881637875879
0.036366770079283003,0.01740779041709755,0.00017235436056532231,0.00017235436056532231,0.00017235436056532231,0.42244053774560492,0.038090313684936226,0.00017235436056532231,0.00017235436056532231,0.17769734574284726,0.027749052051016892,0.2793864184763874
0.025555898702903031,0.0047096973440395309,7.720815318097593e-05,7.720815318097593e-05,7.720815318097593e-05,0.40696417541692409,0.23787831995058684,0.030960469425571346,0.0054817788758492903,0.28806361951822118,7.720815318097593e-05,7.720815318097593e-05
0.58604794099569757,0.00010243802499487809,0.011370620774431467,0.01444376152427781,0.022638803523868059,0.016492522024175373,0.05439459127228026,0.10766236426961685,0.00010243802499487809,0.18551526326572421,0.00010243802499487809,0.0011268182749436589
0.033882441033320852,0.30344440284537622,0.00018719580681392735,0.00018719580681392735,0.0095469861475102943,0.061961812055409959,0.26600524148259075,0.097529015350056147,0.00018719580681392735,0.226694122051666,0.00018719580681392735,0.00018719580681392735
0.05021418372203712,0.0026178010471204186,0.00023798191337458352,0.57853403141361248,0.10495002379819134,0.00023798191337458352,0.012137077582103757,0.00023798191337458352,0.00023798191337458352,0.25011899095668727,0.00023798191337458352,0.00023798191337458352
9.2319054652880374e-05,9.2319054652880374e-05,0.0028618906942392917,0.020402511078286563,0.55400664697193513,0.023172082717872973,0.13395494830132942,0.18657680945347122,9.2319054652880374e-05,0.078563515509601195,9.2319054652880374e-05,9.2319054652880374e-05
0.076035031847133769,0.00039808917197452231,0.00039808917197452231,0.00039808917197452231,0.00039808917197452231,0.00039808917197452231,0.024283439490445858,0.25119426751592361,0.00039808917197452231,0.00039808917197452231,0.64530254777070062,0.00039808917197452231
0.00023629489603024573,0.14437618147448014,0.22707939508506614,0.047495274102079391,0.00023629489603024573,0.00023629489603024573,0.075850661625708873,0.31450850661625707,0.0049621928166351604,0.02150283553875236,0.00023629489603024573,0.16327977315689979
0.063165537270087127,0.25193610842207159,0.0075024201355275892,0.00024201355275895448,0.00024201355275895448,0.00024201355275895448,0.00024201355275895448,0.29791868344627292,0.009922555663117132,0.0050822846079380439,0.038964181994191674,0.32454017424975795
0.29353999053478463,0.085305253194510169,0.030880265026029342,0.17404164694746804,0.0001183151916706105,0.035612872692853764,0.042711784193090394,0.0013014671083767155,0.0001183151916706105,0.33376715570279225,0.0024846190250828208,0.0001183151916706105
