index,tfidf_score
1914.0,478.08918044772133
1350.0,532.31607918209602
862.0,452.4803222188703
295.0,805.80893579942483
1246.0,597.38187836363579
831.0,403.58697681684976
1623.0,294.19020414471493
1908.0,699.94648935554346
823.0,131.49808016006199
672.0,275.65449145300209
454.0,307.52544882628871
180.0,597.4635308518466
192.0,792.62090730506168
1760.0,318.48263752142117
194.0,704.99035361756967
846.0,577.12007128823927
818.0,669.11948581080708
1979.0,457.73809501617819
940.0,494.32194175373189
690.0,634.98701971987475
1109.0,773.30412143475792
1108.0,712.36634242738114
881.0,417.17346658220782
323.0,520.39967312170961
1508.0,711.73101944518532
2045.0,598.08255667935646
1954.0,345.70520763034875
1753.0,606.40049052852953
1229.0,18.063459376122264
440.0,249.01758907420353
1133.0,459.74863445538784
774.0,855.48172071228203
492.0,441.83570425124367
1226.0,621.99462531826691
1371.0,696.20591268265935
1965.0,492.16471493154825
1172.0,536.35394414903726
1168.0,818.20890507249146
1390.0,593.17590366214279
7.0,342.64194547355294
924.0,476.63685496929315
1672.0,791.24678005756664
650.0,607.53860377305296
1487.0,766.49246569187653
1839.0,536.60019152563802
304.0,527.07332307115666
310.0,522.35754361544366
1346.0,233.15671752391523
1363.0,366.51308255602567
1245.0,748.19360949561496
1590.0,641.68692126516885
1646.0,501.95481387037455
385.0,476.09215139396889
807.0,691.14414008817084
1569.0,977.20042148911477
1502.0,810.75376932703603
1787.0,304.33701753069784
1648.0,736.5054961594077
806.0,783.01925208797593
794.0,778.83075672841892
1805.0,571.22575374051178
1354.0,809.58555842662508
824.0,423.31807011363736
1515.0,534.81995597829882
1959.0,789.40145587186532
2050.0,727.20051617436093
1939.0,528.49490565616702
1525.0,797.16613109608636
1417.0,259.40506608205732
248.0,463.31349635605488
2003.0,810.3127669584585
1629.0,533.46912968175104
718.0,950.37555181811115
2111.0,751.67271385276581
2093.0,623.49176570837767
1401.0,839.41426646342143
1087.0,616.64916896338127
191.0,645.39101535137434
223.0,818.76839205017382
1234.0,210.84473616330618
326.0,231.65855328546922
236.0,320.58830226563674
557.0,695.29217500724815
888.0,900.86123129910925
1479.0,950.22026405062024
1495.0,1046.5689867901528
800.0,949.19038831663147
1671.0,700.14140541747781
199.0,810.71385651020182
439.0,841.61041893893344
817.0,730.42784649044575
1632.0,887.87855573867716
202.0,845.64687286093351
1254.0,655.36230949662934
393.0,886.65117360133434
303.0,1123.7983875299417
1995.0,441.83049416074033
2072.0,613.50164137033846
836.0,467.66687863935368
322.0,375.72247929283935
971.0,274.10955686170939
805.0,641.09948498282597
613.0,451.03310191132169
363.0,230.85291003032356
1969.0,416.7413714016742
337.0,482.00915546195876
1775.0,442.2834882016632
814.0,188.05779631183501
1434.0,311.5917757683585
2082.0,653.04787044460647
2010.0,306.69662299389381
930.0,605.90084682417762
316.0,221.58584984735029
1860.0,980.75106352324724
1500.0,503.59578410127534
356.0,899.29190970158368
373.0,475.0276660348793
446.0,319.07007547578962
1534.0,426.25109599757445
265.0,416.1519399615093
743.0,998.98799565548859
1392.0,740.35738415768128
381.0,704.37192656188483
1540.0,347.73758769401735
91.0,435.53380610329583
359.0,635.12111573646609
1148.0,790.11595376586024
1773.0,743.87757657598434
345.0,896.80429304903976
1344.0,627.41286021972383
1635.0,737.77082498921754
279.0,648.18759840026064
1513.0,635.92795978574054
339.0,2.5913265689796026
1455.0,259.09656694373223
1857.0,709.7810544417199
1201.0,559.42105484834849
1987.0,454.97111031045802
1276.0,363.79187644814266
1711.0,757.84164908564549
273.0,907.74308197708933
770.0,556.1634851985641
139.0,572.43172286992876
631.0,598.78864236529193
416.0,566.86278151351837
1113.0,646.18072125260619
1690.0,294.95410780006694
1327.0,764.06931129983582
1236.0,658.23978424329107
2040.0,615.63849162526913
2067.0,715.09503910518958
590.0,545.35080305849999
1351.0,791.60453175636837
1947.0,694.68691873974649
1420.0,336.40330127152032
1792.0,802.61333894594713
1966.0,149.11793725314618
628.0,868.61841641638796
1536.0,512.04286972436239
52.0,260.97992858574059
1129.0,479.35853824390153
200.0,187.24497174092406
827.0,51.152023404361962
1651.0,566.63811805279977
1394.0,692.88117027616522
434.0,856.64377635514404
344.0,592.23778505065923
670.0,220.85448937090487
1868.0,1061.2630761169394
65.0,484.76287574166946
197.0,792.67177328072444
1239.0,861.26093601254513
708.0,833.52281228311131
1796.0,1410.082773993794
183.0,645.12010964688932
1735.0,506.55825784487951
620.0,783.06425169428326
26.0,151.65495813172922
1378.0,278.38761854078564
1894.0,188.68921941617526
944.0,581.73105513782718
1474.0,796.27672493703267
1967.0,997.1118015132904
952.0,773.42658867219893
1596.0,627.9263881761392
442.0,989.57892989271272
802.0,1219.1699081024985
1913.0,956.00876343039897
280.0,664.14767978487305
1286.0,1094.2022091485539
1879.0,664.19599979026634
1834.0,721.15149276862087
1364.0,557.49527576117896
1178.0,633.76411433608939
1115.0,683.03790292982399
645.0,885.14498555719399
834.0,921.91771538094918
703.0,764.28649705919156
1385.0,1053.8632040029718
939.0,692.27008834859566
1952.0,624.00885961240397
1658.0,1065.4228836424427
1708.0,921.74246752827219
2008.0,1019.0944476194204
1552.0,499.6827406081224
838.0,417.50259782288657
791.0,818.29120598584655
1621.0,692.46511996346806
1677.0,873.61434614085726
1405.0,670.4274826132779
1357.0,758.05324180551395
1951.0,241.59853640118379
809.0,613.0682102661292
1849.0,785.87969266031416
395.0,882.39975209049373
1928.0,941.48615700476068
1871.0,1034.4205327906609
1412.0,521.70037771231262
778.0,897.9411072591713
347.0,211.1932975301257
1882.0,1145.9895671664926
1423.0,1.5304792157068221
1743.0,749.53519546009659
186.0,740.48036174839126
1934.0,1283.0606727086115
314.0,770.42013016784495
145.0,574.87614214234759
808.0,795.23514274280876
1112.0,1079.6332991154186
1946.0,878.26460831620534
2042.0,273.5859406714905
504.0,860.6576272245261
1195.0,537.82470220855828
93.0,235.57964764620118
1689.0,676.21046662231163
1231.0,280.06383854338299
397.0,843.11893260873694
641.0,862.99369196494661
822.0,650.0204996125774
399.0,819.67687915915417
1782.0,102.54762837196158
558.0,722.09354334906993
660.0,616.61020988028827
163.0,256.1282577909837
196.0,291.74312012583277
2054.0,502.08201289865809
178.0,649.50780652132232
1135.0,598.8369344104118
169.0,870.02670519897686
2007.0,744.22711565450663
1104.0,570.43426059594356
966.0,864.96012519457975
1380.0,701.36051413332461
475.0,296.5514155199769
1144.0,1182.6649220924039
1615.0,879.04183552815709
111.0,446.11019792987071
1206.0,220.47752210722885
589.0,678.59029626870426
742.0,633.21835926362735
263.0,350.71585298592476
518.0,720.2665273232484
1718.0,800.66208506492831
392.0,97.256715199707287
466.0,723.55923538738614
370.0,869.89572132220212
762.0,195.06933233417197
1663.0,653.85714646704059
36.0,79.585580071675537
837.0,534.89991750390027
503.0,39.221359415755991
405.0,705.19233266434594
1764.0,1302.5893976724049
175.0,866.64423127106352
289.0,107.44729975904519
335.0,104.18443973770354
677.0,369.25014124258382
2026.0,918.25158085888881
278.0,1071.8332659233381
120.0,724.81560812490568
260.0,692.60530983510364
149.0,138.73704583254437
2070.0,63.302595403774994
893.0,633.77387991514968
412.0,801.67357825407805
1820.0,885.35205130844633
234.0,1157.3160987798026
951.0,821.53586029138273
172.0,412.01062508836281
984.0,813.26278876047843
1124.0,714.36318695373052
638.0,812.1325260610023
1754.0,134.88461929215222
1578.0,526.81639413610117
321.0,615.14898773842594
1516.0,654.79069562986228
1517.0,596.05503804963348
284.0,797.87506200600853
166.0,631.54030149907874
572.0,572.84801700267099
1988.0,97.838279438466785
1823.0,587.75149611329721
841.0,726.66519822324597
2058.0,1009.0102082035564
1122.0,790.35819531632444
872.0,1378.783349190868
167.0,1106.2751753617563
1742.0,538.13089109487021
2017.0,854.96891447084033
1566.0,656.20457167054269
948.0,306.59809748194505
1647.0,361.80706235217139
1360.0,385.21077617996588
1065.0,213.65462057267246
291.0,1011.99344666767
128.0,531.72726452866607
688.0,373.98378895776676
1506.0,272.47381195305076
828.0,689.04689781000934
1972.0,579.92376073703326
1779.0,762.47734078978056
885.0,281.18294700251511
1763.0,284.35465931710166
1150.0,237.19541829783935
1553.0,338.04346142990289
333.0,420.43324741612224
700.0,843.49446816867305
1294.0,432.87852475454366
1896.0,215.5278132422236
630.0,482.99717799773094
1650.0,627.43918671403105
982.0,887.76348946117866
2016.0,931.76002585930974
1146.0,734.42113338923821
2077.0,834.30459521880789
151.0,414.43207172392152
1270.0,741.58479271177202
1911.0,629.59897080028998
1004.0,869.79027791154226
305.0,708.13756392414052
2120.0,254.2869261026238
1505.0,545.48945830760431
255.0,690.72839035460936
1240.0,329.54582120796329
1597.0,592.00645322926857
1642.0,379.06481635627921
428.0,951.08964312426281
1119.0,428.97159751193908
1156.0,280.62065713522577
1278.0,396.53594864547637
1620.0,615.56541865485644
725.0,497.82718260177398
1781.0,703.94621823808109
1160.0,692.92500414527706
1800.0,609.19754460930858
1926.0,331.89451399796883
643.0,284.3889218604296
1100.0,664.69947686462933
1266.0,801.15849811021621
318.0,670.60840901093366
247.0,343.90574430097473
1393.0,733.45963061381269
684.0,267.82027432303778
1674.0,188.43736608812705
1961.0,382.38816645204156
1165.0,750.87355008254724
2000.0,721.36320710106565
1050.0,809.08696441768052
1407.0,342.18667738047139
1015.0,743.00940351576423
729.0,640.01952022322541
2032.0,747.96855405919609
181.0,359.70486944995827
1766.0,430.85122967633589
796.0,285.91580169490709
647.0,586.86707151677581
473.0,459.56013890923816
1762.0,674.51770447143565
1571.0,553.90474533311965
1916.0,698.62984982424553
1478.0,587.71939545346277
330.0,1172.5282110764886
2018.0,1468.1500320447421
1777.0,675.36194947629076
157.0,930.41859578828485
1606.0,494.18027240978495
2113.0,648.64248332761326
1204.0,217.78704317667774
1342.0,274.10358304062134
479.0,319.97933279953622
878.0,520.24214672063283
1370.0,269.31291665460401
1618.0,744.08836698631376
1121.0,438.39945219943968
515.0,224.04387842795757
1437.0,797.96224346559177
1507.0,816.66830394746785
357.0,1123.5750506439517
500.0,359.03208628577642
723.0,620.34586203059007
235.0,417.99525496605736
1070.0,606.65318275375614
477.0,180.11880400364421
665.0,1098.3440458450063
892.0,1333.1319959460295
1340.0,247.81553999133891
444.0,724.96942784323528
2099.0,746.18602081294159
1080.0,270.15914486048695
331.0,679.39638055585601
947.0,802.34418736102657
229.0,265.83709065089153
779.0,999.84379275687218
1035.0,414.70274321582895
1875.0,231.67833760006715
1209.0,607.36337237535156
1524.0,419.56426411967931
1375.0,104.94152729900192
1439.0,1240.2062504715848
238.0,685.15064381785442
1537.0,584.88460448039211
1885.0,644.43973309023454
80.0,498.87323154610027
165.0,423.01749630947319
1645.0,615.7224283639913
946.0,1000.5177621212391
1492.0,1099.2605678993964
554.0,173.3831326396047
1641.0,551.37630276190714
1755.0,530.74696163821488
441.0,727.81138359113504
749.0,967.72174508687579
2036.0,686.23229848926496
658.0,686.8598116070732
1490.0,580.57863565204275
469.0,666.67074540554017
1734.0,701.99699488144233
744.0,608.40256684601025
1016.0,612.30912501598414
1562.0,643.14213153142668
2129.0,214.08123605123808
198.0,976.79023595165688
1582.0,282.55233640935614
1424.0,94.16519889135165
853.0,240.38785503400439
1602.0,182.64702912342278
826.0,735.59315911883857
1622.0,178.13664561051826
538.0,1037.3402964984559
173.0,894.59988595099912
410.0,811.65284346376905
1419.0,333.56241118397287
1060.0,253.79714157584317
1161.0,265.1921508048714
514.0,280.35060259914036
714.0,503.74805581530956
387.0,291.4687389060453
1395.0,222.39321824652663
1977.0,484.34347307136198
372.0,342.60966610960998
956.0,656.5568065746171
1603.0,587.53409204288391
1888.0,305.75399710590466
2089.0,357.39388345846123
349.0,782.20154558550689
1886.0,413.50665041490652
1324.0,430.40192705588601
474.0,1.5304792157068221
1503.0,542.82738977332497
299.0,434.41019840278858
369.0,972.05086057437859
57.0,598.5609635404038
923.0,695.02998066522321
1260.0,522.37868638185
697.0,967.90027128883355
258.0,224.32077809884225
1626.0,230.22898738081304
662.0,709.15392821188004
398.0,321.97407569608089
1391.0,352.50583665687606
102.0,484.10806915069861
1039.0,804.82899882835625
849.0,850.10481681904457
87.0,563.04972624728418
129.0,528.70171390331188
132.0,484.00204606648191
1047.0,595.0574720679632
962.0,372.32120010232933
1415.0,613.44479695821258
854.0,532.73571613554134
1583.0,633.7654746356817
243.0,466.87657007698033
1810.0,171.48586722567239
585.0,258.46874182257699
1453.0,707.85004183661488
447.0,471.2114715906115
602.0,451.79320039281617
1580.0,373.61550937976421
895.0,539.66368993561912
1759.0,504.00654282356851
1202.0,544.23894049119338
970.0,661.94795674245427
1822.0,480.73119114856235
682.0,505.71215290118113
379.0,445.6029440175036
122.0,879.21453725338358
1869.0,667.51875135251544
230.0,449.91823567835655
460.0,477.80463066888274
1529.0,693.09634520093573
681.0,181.24610527319021
829.0,643.11633406476938
1733.0,838.7186489383206
666.0,417.58095045972931
72.0,417.4020907666461
986.0,237.80986214923644
544.0,317.4795836162412
1190.0,243.17198853829507
1697.0,599.85004122578744
360.0,587.11385661218048
2025.0,848.28174628172815
195.0,296.92087436810095
115.0,768.4720422021677
832.0,855.02080374646221
487.0,1063.3339654541126
1027.0,532.0475768766637
1379.0,20.512639262089003
1813.0,650.4678313780895
1017.0,528.40662974206714
1287.0,541.7400397773182
760.0,788.16814628599661
1477.0,1126.9939245914447
1069.0,550.16671527099163
142.0,812.51024242714618
685.0,131.07517560099723
1905.0,759.55537222765554
1812.0,693.87259958705329
2123.0,830.21400624371665
190.0,1057.7684296343289
580.0,750.93114117827145
816.0,671.18744062876465
957.0,163.64989998634599
261.0,922.87641258236386
2055.0,171.92442504335887
813.0,612.06744535044959
989.0,594.65508894304844
644.0,175.20921194213625
1083.0,1267.3495002335183
1090.0,190.80604393568066
617.0,88.221204939427949
461.0,733.71342092916075
1347.0,658.13306562935327
272.0,811.37935251838474
1323.0,145.34600647075393
388.0,714.74737144392088
315.0,182.04022185910983
307.0,433.51779738643791
1123.0,742.89526077566768
1576.0,702.25461678142381
62.0,4.7380152735801948
693.0,655.8483264160302
59.0,1224.0607615323947
161.0,843.04297657534801
799.0,175.1909378297178
450.0,951.73852567859615
76.0,625.75721111692962
1793.0,204.10812100697942
943.0,622.41375253624392
19.0,1127.1724390010543
1151.0,794.23847183228997
1609.0,165.15280466030362
1188.0,1199.0433885517907
426.0,414.4086780178967
1730.0,703.28629671957128
1600.0,705.59319083066146
541.0,1007.2150593745416
1565.0,756.96228713674248
1695.0,695.99715237218913
540.0,1020.0430523681991
1837.0,675.30780976858409
1139.0,772.90388877963096
1664.0,1082.775225067149
1274.0,943.83015245564889
24.0,561.03996136273452
527.0,1469.679127097005
1211.0,691.7139771491378
1531.0,654.99981178927658
1653.0,268.6558572076454
1298.0,653.06252276690896
302.0,715.76139187821093
1468.0,460.94235666305565
1098.0,148.06051791009702
1933.0,770.18215675286206
517.0,663.1685541837976
1587.0,638.38081028455463
366.0,828.46213340134034
1798.0,220.68767998737599
1273.0,609.54138390907349
1667.0,366.11430690935157
1982.0,513.44939950677508
342.0,840.60162138632302
1152.0,205.15318449420488
491.0,331.93254095669266
687.0,610.40377324415567
1657.0,302.85022428735431
485.0,216.19004564243019
964.0,724.86088894128932
1655.0,477.96827969359344
1956.0,340.05083347055239
1235.0,251.10008457600003
1746.0,905.73776628628036
2090.0,276.90257362172747
43.0,273.73225238379109
1630.0,235.33906325947075
911.0,265.811798480042
1058.0,743.96593849707153
648.0,547.47024622058848
467.0,760.7533148034089
317.0,582.84729110703961
1024.0,347.65748182179885
1464.0,178.78062326068084
858.0,752.84861282315262
1267.0,502.14934207179181
887.0,426.60547550577644
124.0,182.453781872495
990.0,667.59237454745164
35.0,221.83097432736648
1683.0,379.77740543160263
1614.0,511.94755752361601
733.0,424.34459995605772
614.0,1014.1977693108277
1496.0,470.81662383160005
543.0,657.71514393751659
1218.0,512.63451778164085
1329.0,803.55006289561481
1691.0,868.605945931576
42.0,733.23231695272807
465.0,617.94645604933851
958.0,632.34929946931436
1491.0,407.01062681446223
1624.0,544.19655477807441
298.0,734.34778077138742
296.0,582.58612427820719
771.0,524.1501757190531
104.0,243.44318692138143
46.0,252.19878517351975
701.0,474.60735459459579
2127.0,562.71120657949405
1481.0,592.0360912990576
1249.0,386.12807342788653
821.0,611.32850690597479
49.0,284.17895163629908
1884.0,696.36503528525373
609.0,316.25234921565789
1559.0,799.08869768861928
788.0,285.78241086955677
1561.0,584.0431818738499
1706.0,219.52885316489497
1595.0,437.00244879669657
1588.0,1097.9846987375199
1962.0,413.98466221896126
256.0,337.54779619671882
981.0,855.85538044460202
659.0,664.06695504701645
740.0,560.01527202623868
1257.0,450.1314437904162
1256.0,931.46411580465394
1018.0,997.31539830347651
1634.0,178.55071659585505
568.0,163.5355842861249
1584.0,820.17962401579985
1237.0,739.17927036421679
1957.0,622.41340999958265
417.0,604.25069451382319
1728.0,581.66368039940346
668.0,1144.5822222791837
201.0,506.14393358802585
1567.0,1156.5367426099845
694.0,1203.3948624369687
403.0,328.15636736025073
1874.0,661.00288994610469
71.0,1027.8277811895905
1358.0,616.75663919186968
375.0,824.78063516567386
1909.0,523.75317964390103
2117.0,652.67419046045006
1892.0,914.86410918914009
696.0,521.26991600085614
217.0,751.29611783916857
1335.0,447.03571846596168
819.0,461.70143745140507
1413.0,690.8370208320531
793.0,890.0383289395179
890.0,139.75583478584346
99.0,833.99645256630674
1345.0,113.73393097922997
1359.0,543.29268473321474
2118.0,880.00102339191073
1075.0,915.19756861885014
1579.0,917.906596919138
64.0,818.16432760896487
2012.0,822.47974526676603
1117.0,287.31990334249866
635.0,579.54788385907545
1261.0,975.38915017249485
346.0,694.26790348265467
2091.0,876.52773645715536
354.0,504.49225644529383
950.0,694.93119625883344
1007.0,887.51433826272785
494.0,948.64180077950141
239.0,652.83937643005811
868.0,446.31546417380434
81.0,662.680715035204
1275.0,812.40871317082747
1376.0,952.0209266909186
253.0,912.677048843222
1547.0,468.46072077259504
185.0,728.1955035530234
1459.0,844.65624431115612
1815.0,772.70386609644243
282.0,703.08950687501965
68.0,588.20681055692853
1633.0,955.11280929014026
529.0,698.82406673044488
2114.0,1058.2261362555917
1338.0,829.63388884528058
1321.0,235.61376262285108
1077.0,883.39254042229516
547.0,798.27911784602247
619.0,825.13609148365299
1462.0,1465.6658496997895
1854.0,335.58197126619916
158.0,781.00507575218751
1193.0,472.39067595226891
209.0,1016.4883578699307
1986.0,215.19083835190941
1355.0,366.35257138454864
478.0,948.71254010479754
1831.0,493.72889685898861
1111.0,575.27451429186908
1890.0,712.87986276547042
702.0,562.05066334961725
33.0,581.11420079240338
1053.0,546.1025795422529
2116.0,728.99552877139013
1984.0,711.03753847210976
240.0,452.73447491843575
233.0,301.93619772846841
127.0,208.31709635811086
1079.0,669.96248748117114
391.0,588.04815760960867
598.0,421.0748338277117
301.0,284.06599343025204
367.0,959.41047283637465
1349.0,502.52992882805648
746.0,373.6979336838794
406.0,297.06704886433846
1713.0,574.54013611463836
445.0,577.36096178823493
1721.0,647.7631187310476
1155.0,606.60226393709138
100.0,314.24618197143332
2075.0,544.35948494765978
874.0,779.53727424673491
1040.0,295.90977679297572
292.0,628.40032723693321
438.0,203.77220607298122
237.0,342.24547116254183
1163.0,321.65029433222503
1126.0,747.81666567636569
1158.0,582.99510077935622
937.0,451.10642344635033
2049.0,941.82390647523425
673.0,205.31459106038733
1581.0,130.3660484860298
1000.0,393.13087007451497
1221.0,771.88216175254115
1210.0,387.6436490570178
1971.0,669.43372671679583
1198.0,893.97110576785269
1408.0,564.28606875130208
308.0,652.40615534052915
182.0,1117.6581548981005
1252.0,742.80300802063266
973.0,790.36425977789827
675.0,1228.2515345340103
780.0,707.79197506626338
141.0,1002.1374670114876
2105.0,403.3789679461064
1264.0,323.70654694545027
5.0,538.25739884661812
507.0,119.4801833548251
931.0,511.70036772069318
1675.0,390.00875188114981
977.0,197.77431102920099
1045.0,400.96509423001459
2115.0,515.53693597843767
745.0,350.53765787516409
1460.0,361.52097130496821
1731.0,264.54543696041941
790.0,517.18092894309939
184.0,498.60314777229701
1521.0,672.32037308139616
350.0,480.06798819286371
1698.0,578.45069326387693
1322.0,364.59749621543727
532.0,522.2781355576949
257.0,394.64536413301266
458.0,383.29135274532928
1137.0,991.6424612260937
402.0,303.79976946691681
1428.0,313.59760534509741
1418.0,303.93624629682978
2106.0,1498.8617675429448
205.0,718.42218080413659
596.0,925.22807294469646
1858.0,1029.6051189101859
320.0,443.80745769592926
546.0,279.3061938595651
90.0,159.27886865647008
652.0,609.13697221943448
45.0,874.09590890730669
1593.0,619.98468806451046
758.0,259.75889100081775
1687.0,544.73392008487031
1497.0,1016.8111005655923
711.0,431.90324377854529
1332.0,344.56709833436594
1207.0,626.18510770476587
705.0,964.34613456804698
1720.0,827.88683867971497
462.0,946.3666626168698
929.0,536.50622104014883
1470.0,349.01608210167711
1864.0,690.17386724638413
545.0,837.02320392612899
2009.0,503.74022793682718
150.0,736.14702580912274
523.0,740.41488133680741
1170.0,776.82154258901801
509.0,59.944630688841215
869.0,649.4664524256707
135.0,790.01835642486367
101.0,835.5840383738531
219.0,157.83143434696655
1589.0,114.3950888238587
1686.0,180.64780373987719
1159.0,722.97825400817089
2014.0,694.69301712604522
1095.0,664.59714919916212
781.0,121.19310462492355
1292.0,585.92617943985772
1280.0,404.77777652288182
1783.0,711.56700157833961
1692.0,483.09876164642537
1560.0,674.41355865787989
1678.0,496.7494401955326
2088.0,809.11754348376394
1134.0,267.08641195933842
1499.0,172.10837295562567
1788.0,1041.4856415253637
1795.0,706.56885985258361
1442.0,880.75275900449719
626.0,560.57674599747281
10.0,622.90502935474092
355.0,141.54761052548878
251.0,526.01387072007856
579.0,540.82182713581255
2059.0,619.21318810457251
2079.0,257.69667226329551
133.0,993.56146990438128
119.0,272.75845828480806
112.0,658.1343443997896
1306.0,767.37340932650682
1819.0,153.52055471789154
1409.0,788.43009199885296
1452.0,596.14228063407097
985.0,702.13534779435281
404.0,298.98761183390161
1132.0,533.31980709955951
1670.0,693.89377766831421
594.0,668.21961560743114
1021.0,408.6975670311773
653.0,516.49347576639286
1485.0,581.04366431902008
1991.0,397.82201306018976
1110.0,477.69566545239633
146.0,317.53098671844543
1863.0,508.35494975884262
1436.0,204.08181022572126
107.0,562.62313825593867
1343.0,624.86766314257113
1546.0,334.07892673664571
274.0,427.36063801225652
756.0,495.16944413683734
452.0,765.18812231726372
2039.0,543.41689131237035
1993.0,561.5020667534526
1205.0,648.8360681420678
1127.0,536.65115180450641
1920.0,271.72951894847114
1182.0,305.88134063940726
1679.0,438.27567822299579
830.0,509.93137825706174
859.0,516.10085833666869
1399.0,529.22265338425586
409.0,752.92999381293282
488.0,731.61072407379174
569.0,697.2994926087099
627.0,657.33861181934094
1387.0,439.9591463020472
483.0,1148.6891590813607
1530.0,594.81107242573989
1983.0,537.53312797215369
960.0,510.06511163725821
1719.0,670.16244760289749
1059.0,476.91441836793149
70.0,390.8137689947888
528.0,698.39634799330611
61.0,505.98362708890357
764.0,181.00451132879391
1189.0,246.31151415236204
879.0,474.27151597566478
726.0,434.97482795032954
8.0,302.10525664443702
750.0,481.49801051994103
288.0,739.09248207850294
782.0,339.25229516469398
851.0,412.87153999490806
993.0,413.18562130336119
1055.0,713.48657114405864
1880.0,628.34094333851976
542.0,312.84409455979346
1980.0,478.63110267052883
427.0,422.89603112575395
2128.0,573.21397381835789
811.0,618.98835622468289
913.0,159.74708462850532
1406.0,711.58147506698072
1106.0,565.03007796547922
867.0,466.53379926590497
79.0,753.69112324221669
123.0,406.43262596120053
1259.0,493.77071955020926
1167.0,637.43340043621197
1736.0,514.61147567036346
1931.0,580.72190797701785
848.0,394.20876765804974
1898.0,484.41563568309925
1482.0,671.90790683535317
37.0,585.24782173260962
334.0,726.07260634019019
866.0,517.17893527148635
1315.0,265.97857107371203
92.0,259.5113154348798
97.0,381.55479990391706
1601.0,774.7427986510379
1044.0,212.51987549995141
407.0,350.56032318205939
1435.0,272.3658904963205
250.0,696.27258956103833
1818.0,743.49619390904809
1586.0,128.66586689166422
168.0,98.557377238474089
1300.0,359.62242496805504
1247.0,485.20712199376936
1384.0,651.21209949931927
358.0,304.35272283184565
1130.0,643.30601532186245
1472.0,216.31787703794151
1873.0,634.73497013575297
1985.0,741.37645152150571
1992.0,179.23649478106157
1185.0,503.31935510838724
252.0,693.86202016920436
2112.0,204.49064276721214
271.0,204.49428481193107
1404.0,212.36022101630499
1501.0,901.42783172178918
2051.0,521.60124756054518
1729.0,411.17983961647406
1776.0,693.22494162860448
1048.0,67.547389457895576
1281.0,294.80911863000637
889.0,185.51765430948845
1941.0,452.29331927991279
1169.0,604.77351000387046
1761.0,458.37387240996947
591.0,412.91538549621981
755.0,681.55549055599158
999.0,1066.5698273351577
2021.0,759.42463893589115
1955.0,1082.1161234925141
1802.0,186.1940569064981
850.0,551.49504572986677
1006.0,809.2778386104161
56.0,101.08111912863994
691.0,577.44569543389298
77.0,427.53384204194094
972.0,942.23149941839608
772.0,943.70496196014551
1745.0,593.49598396321187
1843.0,638.92763568591852
2083.0,817.97145021097936
244.0,852.93006930234401
